Object_Id  Timestamp Type Lat Lng 

0 0 newpoint 47.6447513 -122.1986955
0 1 point 47.6447127 -122.1988191
0 2 point 47.6445488 -122.1988058
0 3 point 47.644244 -122.1983629
0 4 point 47.6444604 -122.1982944
0 5 point 47.6447513 -122.1986955
0 6 point 47.6447127 -122.1988191
0 7 point 47.6445488 -122.1988058
0 8 point 47.644244 -122.1983629
0 9 point 47.6444604 -122.1982944
0 10 point 47.6447513 -122.1986955
0 11 point 47.6447127 -122.1988191
0 12 point 47.6445488 -122.1988058
0 13 point 47.644244 -122.1983629
0 14 point 47.6444604 -122.1982944
0 15 point 47.6447513 -122.1986955
0 16 point 47.6447127 -122.1988191
0 17 point 47.6445488 -122.1988058
0 18 point 47.644244 -122.1983629
0 19 point 47.6444604 -122.1982944
0 20 point 47.6447513 -122.1986955
0 21 point 47.6448242 -122.1984617
0 22 point 47.6446282 -122.1981706
0 23 point 47.6449305 -122.1981684
0 24 point 47.6451266 -122.1981675
0 25 point 47.6451257 -122.1979662
0 26 point 47.6453144 -122.197963
0 27 point 47.6453144 -122.1981667
0 28 point 47.6455312 -122.1981658
0 29 point 47.6455312 -122.1975442
0 30 point 47.6456934 -122.197541
0 31 point 47.6456913 -122.1981651
0 32 point 47.6455312 -122.1981658
0 33 point 47.6453144 -122.1981667
0 34 point 47.6451266 -122.1981675
0 35 point 47.6451257 -122.1979662
0 36 point 47.6453144 -122.197963
0 37 point 47.6453144 -122.1981667
0 38 point 47.6455312 -122.1981658
0 39 point 47.6456913 -122.1981651
0 40 point 47.6456934 -122.197541
0 41 point 47.6455312 -122.1975442
0 42 point 47.6455312 -122.1981658
0 43 point 47.6456913 -122.1981651
0 44 point 47.6456934 -122.197541
0 45 point 47.6455312 -122.1975442
0 46 point 47.6455312 -122.1981658
0 47 point 47.6456913 -122.1981651
0 48 point 47.6456934 -122.197541
0 49 point 47.6455312 -122.1975442
0 50 point 47.6455312 -122.1981658
0 51 point 47.6453144 -122.1981667
0 52 point 47.6453144 -122.197963
0 53 point 47.6451257 -122.1979662
0 54 point 47.6451245 -122.1976969
0 55 point 47.6449289 -122.197704
0 56 point 47.6441595 -122.1977041
0 57 point 47.6441609 -122.1974247
0 58 point 47.6441613 -122.1973391
0 59 point 47.6442112 -122.1971908
0 60 point 47.6449272 -122.1971927
0 61 point 47.6449269 -122.1970883
0 62 point 47.6449217 -122.1969043
0 63 point 47.6448033 -122.1967313
0 64 point 47.6449269 -122.1965449
0 65 point 47.6451295 -122.1968411
0 66 point 47.6451308 -122.197086
0 67 point 47.6449269 -122.1970875
0 68 point 47.6449269 -122.1970883
0 69 point 47.6449272 -122.1971927
0 70 point 47.6442112 -122.1971908
0 71 point 47.6441613 -122.1973391
0 72 point 47.6441609 -122.1974247
0 73 point 47.6441595 -122.1977041
0 74 point 47.6441587 -122.19786
0 75 point 47.6440908 -122.1977592
0 76 point 47.6439135 -122.1980225
0 77 point 47.6438065 -122.1978562
0 78 point 47.6441613 -122.1973391
0 79 point 47.6441609 -122.1974247
0 80 point 47.644928 -122.1974246
0 81 point 47.6449289 -122.197704
0 82 point 47.6451245 -122.1976969
0 83 point 47.6451257 -122.1979662
0 84 point 47.6451266 -122.1981675
0 85 point 47.6453144 -122.1981667
0 86 point 47.6455312 -122.1981658
0 87 point 47.6455312 -122.1975442
0 88 point 47.6456934 -122.197541
0 89 point 47.6456913 -122.1981651
0 90 point 47.6455312 -122.1981658
0 91 point 47.6455312 -122.1975442
0 92 point 47.6456934 -122.197541
0 93 point 47.6456913 -122.1981651
0 94 point 47.6455312 -122.1981658
0 95 point 47.6453144 -122.1981667
0 96 point 47.6451266 -122.1981675
0 97 point 47.6451257 -122.1979662
0 98 point 47.6453144 -122.197963
0 99 point 47.6453144 -122.1981667
0 100 point 47.6451266 -122.1981675
0 101 point 47.6451257 -122.1979662
0 102 point 47.6453144 -122.197963
0 103 point 47.6453144 -122.1981667
0 104 point 47.6455312 -122.1981658
0 105 point 47.6455312 -122.1975442
0 106 point 47.6456934 -122.197541
0 107 point 47.6456913 -122.1981651
0 108 point 47.6455312 -122.1981658
0 109 point 47.6455312 -122.1975442
0 110 point 47.6456934 -122.197541
0 111 point 47.6456913 -122.1981651
0 112 point 47.6455312 -122.1981658
0 113 point 47.6455312 -122.1975442
0 114 point 47.6456934 -122.197541
0 115 point 47.6456913 -122.1981651
0 116 point 47.6455312 -122.1981658
0 117 point 47.6453144 -122.1981667
0 118 point 47.6453144 -122.197963
0 119 point 47.6451257 -122.1979662
0 120 point 47.6451266 -122.1981675
0 121 point 47.6453144 -122.1981667
0 122 point 47.6455312 -122.1981658
0 123 point 47.6456913 -122.1981651
0 124 point 47.6456934 -122.197541
0 125 point 47.6455312 -122.1975442
0 126 point 47.6455312 -122.1981658
0 127 point 47.6456913 -122.1981651
0 128 point 47.6456934 -122.197541
0 129 point 47.6455312 -122.1975442
0 130 point 47.6455312 -122.1981658
0 131 point 47.6453144 -122.1981667
0 132 point 47.6453144 -122.197963
0 133 point 47.6451257 -122.1979662
0 134 point 47.6451266 -122.1981675
0 135 point 47.6453144 -122.1981667
0 136 point 47.6455312 -122.1981658
0 137 point 47.6455312 -122.1975442
0 138 point 47.6456934 -122.197541
0 139 point 47.6456913 -122.1981651
0 140 point 47.6455312 -122.1981658
0 141 point 47.6455312 -122.1975442
0 142 point 47.6456934 -122.197541
0 143 point 47.6456913 -122.1981651
0 144 point 47.6455312 -122.1981658
0 145 point 47.6455312 -122.1975442
0 146 point 47.6456934 -122.197541
0 147 point 47.6456913 -122.1981651
0 148 point 47.6455312 -122.1981658
0 149 point 47.6455312 -122.1975442
0 150 point 47.6456934 -122.197541
0 151 point 47.6456913 -122.1981651
0 152 point 47.6455312 -122.1981658
0 153 point 47.6455312 -122.1975442
0 154 point 47.6456934 -122.197541
0 155 point 47.6456913 -122.1981651
0 156 point 47.6455312 -122.1981658
0 157 point 47.6455312 -122.1975442
0 158 point 47.6456934 -122.197541
0 159 point 47.6456913 -122.1981651
0 160 point 47.6455312 -122.1981658
0 161 point 47.6455312 -122.1975442
0 162 point 47.6456934 -122.197541
0 163 point 47.6456913 -122.1981651
0 164 point 47.6455312 -122.1981658
0 165 point 47.6453144 -122.1981667
0 166 point 47.6451266 -122.1981675
0 167 point 47.6451257 -122.1979662
0 168 point 47.6451245 -122.1976969
0 169 point 47.6449289 -122.197704
0 170 point 47.6441595 -122.1977041
0 171 point 47.6441587 -122.19786
0 172 point 47.64421 -122.197936
0 173 point 47.6449297 -122.197936
0 174 point 47.6449289 -122.197704
0 175 point 47.6451245 -122.1976969
0 176 point 47.6451257 -122.1979662
0 177 point 47.6453144 -122.197963
0 178 point 47.6453144 -122.1981667
0 179 point 47.6451266 -122.1981675
0 180 point 47.6449305 -122.1981684
0 181 point 47.6449297 -122.197936
0 182 point 47.6449289 -122.197704
0 183 point 47.6451245 -122.1976969
0 184 point 47.6451257 -122.1979662
0 185 point 47.6451266 -122.1981675
0 186 point 47.6453144 -122.1981667
0 187 point 47.6453144 -122.197963
0 188 point 47.6451257 -122.1979662
0 189 point 47.6451245 -122.1976969
0 190 point 47.6449289 -122.197704
0 191 point 47.6441595 -122.1977041
0 192 point 47.6441587 -122.19786
0 193 point 47.6440908 -122.1977592
0 194 point 47.6439135 -122.1980225
0 195 point 47.6438065 -122.1978562
0 196 point 47.6441613 -122.1973391
0 197 point 47.6441609 -122.1974247
0 198 point 47.6441595 -122.1977041
0 199 point 47.6449289 -122.197704
0 200 point 47.644928 -122.1974246
0 201 point 47.6441609 -122.1974247
0 202 point 47.6441613 -122.1973391
0 203 point 47.6438065 -122.1978562
0 204 point 47.6439135 -122.1980225
0 205 point 47.6440908 -122.1977592
0 206 point 47.6441587 -122.19786
0 207 point 47.6441595 -122.1977041
0 208 point 47.6449289 -122.197704
0 209 point 47.6451245 -122.1976969
0 210 point 47.6451257 -122.1979662
0 211 point 47.6453144 -122.197963
0 212 point 47.6453144 -122.1981667
0 213 point 47.6451266 -122.1981675
0 214 point 47.6449305 -122.1981684
0 215 point 47.6449259 -122.1983997
0 216 point 47.644962 -122.1987457
0 217 point 47.6449584 -122.1995503
0 218 point 47.6455077 -122.1995396
0 219 point 47.6455348 -122.1994484
